GPS_CODE,GPS variables,LOCATION,Country,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
D016,"Ratio of students to teaching staff, lower secondary education",LUX,Luxembourg,2012,2012,RATIO,Ratio,1,Tens,,,11,,
D016,"Ratio of students to teaching staff, lower secondary education",MEX,Mexico,2012,2012,RATIO,Ratio,1,Tens,,,32,,
D016,"Ratio of students to teaching staff, lower secondary education",NLD,Netherlands,2012,2012,RATIO,Ratio,1,Tens,,,16,,
D016,"Ratio of students to teaching staff, lower secondary education",NZL,New Zealand,2012,2012,RATIO,Ratio,1,Tens,,,16,,
D016,"Ratio of students to teaching staff, lower secondary education",NOR,Norway,2012,2012,RATIO,Ratio,1,Tens,,,10,,
D016,"Ratio of students to teaching staff, lower secondary education",POL,Poland,2012,2012,RATIO,Ratio,1,Tens,,,10,,
D016,"Ratio of students to teaching staff, lower secondary education",PRT,Portugal,2012,2012,RATIO,Ratio,1,Tens,,,10,,
D016,"Ratio of students to teaching staff, lower secondary education",SVK,Slovak Republic,2012,2012,RATIO,Ratio,1,Tens,,,13,,
D016,"Ratio of students to teaching staff, lower secondary education",ESP,Spain,2012,2012,RATIO,Ratio,1,Tens,,,11,,
D016,"Ratio of students to teaching staff, lower secondary education",SWE,Sweden,2012,2012,RATIO,Ratio,1,Tens,,,11,,
D016,"Ratio of students to teaching staff, lower secondary education",CHE,Switzerland,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D016,"Ratio of students to teaching staff, lower secondary education",TUR,Turkey,2012,2012,RATIO,Ratio,1,Tens,,,20,,
D016,"Ratio of students to teaching staff, lower secondary education",GBR,United Kingdom,2012,2012,RATIO,Ratio,1,Tens,,,14,,
D016,"Ratio of students to teaching staff, lower secondary education",USA,United States,2012,2012,RATIO,Ratio,1,Tens,,,15,,
D016,"Ratio of students to teaching staff, lower secondary education",ARG,Argentina,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D016,"Ratio of students to teaching staff, lower secondary education",BRA,Brazil,2012,2012,RATIO,Ratio,1,Tens,,,19,,
D016,"Ratio of students to teaching staff, lower secondary education",CHL,Chile,2012,2012,RATIO,Ratio,1,Tens,,,22,,
D016,"Ratio of students to teaching staff, lower secondary education",CHN,China (People's Republic of),2012,2012,RATIO,Ratio,1,Tens,,,13,,
D016,"Ratio of students to teaching staff, lower secondary education",COL,Colombia,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D016,"Ratio of students to teaching staff, lower secondary education",EST,Estonia,2012,2012,RATIO,Ratio,1,Tens,,,10,,
D016,"Ratio of students to teaching staff, lower secondary education",IND,India,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D016,"Ratio of students to teaching staff, lower secondary education",IDN,Indonesia,2012,2012,RATIO,Ratio,1,Tens,,,22,,
D016,"Ratio of students to teaching staff, lower secondary education",ISR,Israel,2012,2012,RATIO,Ratio,1,Tens,,,14,,
D016,"Ratio of students to teaching staff, lower secondary education",LVA,Latvia,2012,2012,RATIO,Ratio,1,Tens,,,8,,
D016,"Ratio of students to teaching staff, lower secondary education",RUS,Russia,2012,2012,RATIO,Ratio,1,Tens,,,9,f,This value has a note in the original table
D016,"Ratio of students to teaching staff, lower secondary education",SAU,Saudi Arabia,2012,2012,RATIO,Ratio,1,Tens,,,10,,
D016,"Ratio of students to teaching staff, lower secondary education",SVN,Slovenia,2012,2012,RATIO,Ratio,1,Tens,,,8,,
D016,"Ratio of students to teaching staff, lower secondary education",ZAF,South Africa,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D016,"Ratio of students to teaching staff, lower secondary education",OAVG,OECD - Average,2012,2012,RATIO,Ratio,1,Tens,,,13,,
D017,"Ratio of students to teaching staff, upper secondary education",AUS,Australia,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D017,"Ratio of students to teaching staff, upper secondary education",AUT,Austria,2012,2012,RATIO,Ratio,1,Tens,,,10,,
D017,"Ratio of students to teaching staff, upper secondary education",BEL,Belgium,2012,2012,RATIO,Ratio,1,Tens,,,10,f,This value has a note in the original table
D017,"Ratio of students to teaching staff, upper secondary education",CAN,Canada,2012,2012,RATIO,Ratio,1,Tens,,,14,f,This value has a note in the original table
D017,"Ratio of students to teaching staff, upper secondary education",CZE,Czech Republic,2012,2012,RATIO,Ratio,1,Tens,,,11,,
D017,"Ratio of students to teaching staff, upper secondary education",DNK,Denmark,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D017,"Ratio of students to teaching staff, upper secondary education",FIN,Finland,2012,2012,RATIO,Ratio,1,Tens,,,16,,
D017,"Ratio of students to teaching staff, upper secondary education",FRA,France,2012,2012,RATIO,Ratio,1,Tens,,,10,f,This value has a note in the original table
D017,"Ratio of students to teaching staff, upper secondary education",DEU,Germany,2012,2012,RATIO,Ratio,1,Tens,,,14,,
D017,"Ratio of students to teaching staff, upper secondary education",GRC,Greece,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D017,"Ratio of students to teaching staff, upper secondary education",HUN,Hungary,2012,2012,RATIO,Ratio,1,Tens,,,12,,
D017,"Ratio of students to teaching staff, upper secondary education",ISL,Iceland,2012,2012,RATIO,Ratio,1,Tens,,,11,f,This value has a note in the original table
D017,"Ratio of students to teaching staff, upper secondary education",IRL,Ireland,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D017,"Ratio of students to teaching staff, upper secondary education",ITA,Italy,2012,2012,RATIO,Ratio,1,Tens,,,13,f,This value has a note in the original table
D017,"Ratio of students to teaching staff, upper secondary education",JPN,Japan,2012,2012,RATIO,Ratio,1,Tens,,,12,,
D017,"Ratio of students to teaching staff, upper secondary education",KOR,Korea,2012,2012,RATIO,Ratio,1,Tens,,,15,,
D017,"Ratio of students to teaching staff, upper secondary education",LUX,Luxembourg,2012,2012,RATIO,Ratio,1,Tens,,,8,,
D017,"Ratio of students to teaching staff, upper secondary education",MEX,Mexico,2012,2012,RATIO,Ratio,1,Tens,,,27,,
D017,"Ratio of students to teaching staff, upper secondary education",NLD,Netherlands,2012,2012,RATIO,Ratio,1,Tens,,,19,,
D017,"Ratio of students to teaching staff, upper secondary education",NZL,New Zealand,2012,2012,RATIO,Ratio,1,Tens,,,14,,
D017,"Ratio of students to teaching staff, upper secondary education",NOR,Norway,2012,2012,RATIO,Ratio,1,Tens,,,10,,
D017,"Ratio of students to teaching staff, upper secondary education",POL,Poland,2012,2012,RATIO,Ratio,1,Tens,,,11,,
D017,"Ratio of students to teaching staff, upper secondary education",PRT,Portugal,2012,2012,RATIO,Ratio,1,Tens,,,8,,
D017,"Ratio of students to teaching staff, upper secondary education",SVK,Slovak Republic,2012,2012,RATIO,Ratio,1,Tens,,,14,,
D017,"Ratio of students to teaching staff, upper secondary education",ESP,Spain,2012,2012,RATIO,Ratio,1,Tens,,,10,,
D017,"Ratio of students to teaching staff, upper secondary education",SWE,Sweden,2012,2012,RATIO,Ratio,1,Tens,,,13,,
D017,"Ratio of students to teaching staff, upper secondary education",CHE,Switzerland,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D017,"Ratio of students to teaching staff, upper secondary education",TUR,Turkey,2012,2012,RATIO,Ratio,1,Tens,,,16,,
D017,"Ratio of students to teaching staff, upper secondary education",GBR,United Kingdom,2012,2012,RATIO,Ratio,1,Tens,,,17,,
D017,"Ratio of students to teaching staff, upper secondary education",USA,United States,2012,2012,RATIO,Ratio,1,Tens,,,15,,
D017,"Ratio of students to teaching staff, upper secondary education",ARG,Argentina,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D017,"Ratio of students to teaching staff, upper secondary education",BRA,Brazil,2012,2012,RATIO,Ratio,1,Tens,,,17,,
D017,"Ratio of students to teaching staff, upper secondary education",CHL,Chile,2012,2012,RATIO,Ratio,1,Tens,,,24,,
D017,"Ratio of students to teaching staff, upper secondary education",CHN,China (People's Republic of),2012,2012,RATIO,Ratio,1,Tens,,,16,,
D017,"Ratio of students to teaching staff, upper secondary education",COL,Colombia,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D017,"Ratio of students to teaching staff, upper secondary education",EST,Estonia,2012,2012,RATIO,Ratio,1,Tens,,,14,,
D017,"Ratio of students to teaching staff, upper secondary education",IND,India,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D017,"Ratio of students to teaching staff, upper secondary education",IDN,Indonesia,2012,2012,RATIO,Ratio,1,Tens,,,23,,
D017,"Ratio of students to teaching staff, upper secondary education",ISR,Israel,2012,2012,RATIO,Ratio,1,Tens,,,11,,
D017,"Ratio of students to teaching staff, upper secondary education",LVA,Latvia,2012,2012,RATIO,Ratio,1,Tens,,,11,,
D017,"Ratio of students to teaching staff, upper secondary education",RUS,Russia,2012,2012,RATIO,Ratio,1,Tens,,,15,f,This value has a note in the original table
D017,"Ratio of students to teaching staff, upper secondary education",SAU,Saudi Arabia,2012,2012,RATIO,Ratio,1,Tens,,,11,,
D017,"Ratio of students to teaching staff, upper secondary education",SVN,Slovenia,2012,2012,RATIO,Ratio,1,Tens,,,14,,
D017,"Ratio of students to teaching staff, upper secondary education",ZAF,South Africa,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D017,"Ratio of students to teaching staff, upper secondary education",OAVG,OECD - Average,2012,2012,RATIO,Ratio,1,Tens,,,14,,
D018,"Ratio of students to teaching staff, all secondary education",AUS,Australia,2012,2012,RATIO,Ratio,1,Tens,,,12,f,This value has a note in the original table
D018,"Ratio of students to teaching staff, all secondary education",AUT,Austria,2012,2012,RATIO,Ratio,1,Tens,,,9,,
D018,"Ratio of students to teaching staff, all secondary education",BEL,Belgium,2012,2012,RATIO,Ratio,1,Tens,,,9,f,This value has a note in the original table
D018,"Ratio of students to teaching staff, all secondary education",CAN,Canada,2012,2012,RATIO,Ratio,1,Tens,,,14,f,This value has a note in the original table
D018,"Ratio of students to teaching staff, all secondary education",CZE,Czech Republic,2012,2012,RATIO,Ratio,1,Tens,,,11,,
D018,"Ratio of students to teaching staff, all secondary education",DNK,Denmark,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D018,"Ratio of students to teaching staff, all secondary education",FIN,Finland,2012,2012,RATIO,Ratio,1,Tens,,,13,,
D018,"Ratio of students to teaching staff, all secondary education",FRA,France,2012,2012,RATIO,Ratio,1,Tens,,,13,f,This value has a note in the original table
D018,"Ratio of students to teaching staff, all secondary education",DEU,Germany,2012,2012,RATIO,Ratio,1,Tens,,,14,,
D018,"Ratio of students to teaching staff, all secondary education",GRC,Greece,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D018,"Ratio of students to teaching staff, all secondary education",HUN,Hungary,2012,2012,RATIO,Ratio,1,Tens,,,12,,
D018,"Ratio of students to teaching staff, all secondary education",ISL,Iceland,2012,2012,RATIO,Ratio,1,Tens,,,11,f,This value has a note in the original table
D018,"Ratio of students to teaching staff, all secondary education",IRL,Ireland,2012,2012,RATIO,Ratio,1,Tens,,,15,,
D018,"Ratio of students to teaching staff, all secondary education",ITA,Italy,2012,2012,RATIO,Ratio,1,Tens,,,12,f,This value has a note in the original table
D018,"Ratio of students to teaching staff, all secondary education",JPN,Japan,2012,2012,RATIO,Ratio,1,Tens,,,13,,
D018,"Ratio of students to teaching staff, all secondary education",KOR,Korea,2012,2012,RATIO,Ratio,1,Tens,,,17,,
D018,"Ratio of students to teaching staff, all secondary education",LUX,Luxembourg,2012,2012,RATIO,Ratio,1,Tens,,,9,,
D018,"Ratio of students to teaching staff, all secondary education",MEX,Mexico,2012,2012,RATIO,Ratio,1,Tens,,,30,,
D018,"Ratio of students to teaching staff, all secondary education",NLD,Netherlands,2012,2012,RATIO,Ratio,1,Tens,,,17,,
D018,"Ratio of students to teaching staff, all secondary education",NZL,New Zealand,2012,2012,RATIO,Ratio,1,Tens,,,15,,
D018,"Ratio of students to teaching staff, all secondary education",NOR,Norway,2012,2012,RATIO,Ratio,1,Tens,,,10,,
D018,"Ratio of students to teaching staff, all secondary education",POL,Poland,2012,2012,RATIO,Ratio,1,Tens,,,10,,
D018,"Ratio of students to teaching staff, all secondary education",PRT,Portugal,2012,2012,RATIO,Ratio,1,Tens,,,9,,
D018,"Ratio of students to teaching staff, all secondary education",SVK,Slovak Republic,2012,2012,RATIO,Ratio,1,Tens,,,13,,
D018,"Ratio of students to teaching staff, all secondary education",ESP,Spain,2012,2012,RATIO,Ratio,1,Tens,,,10,,
D018,"Ratio of students to teaching staff, all secondary education",SWE,Sweden,2012,2012,RATIO,Ratio,1,Tens,,,12,,
D018,"Ratio of students to teaching staff, all secondary education",CHE,Switzerland,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D018,"Ratio of students to teaching staff, all secondary education",TUR,Turkey,2012,2012,RATIO,Ratio,1,Tens,,,18,,
D018,"Ratio of students to teaching staff, all secondary education",GBR,United Kingdom,2012,2012,RATIO,Ratio,1,Tens,,,16,,
D018,"Ratio of students to teaching staff, all secondary education",USA,United States,2012,2012,RATIO,Ratio,1,Tens,,,15,,
D018,"Ratio of students to teaching staff, all secondary education",ARG,Argentina,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D018,"Ratio of students to teaching staff, all secondary education",BRA,Brazil,2012,2012,RATIO,Ratio,1,Tens,,,18,,
D018,"Ratio of students to teaching staff, all secondary education",CHL,Chile,2012,2012,RATIO,Ratio,1,Tens,,,23,,
D018,"Ratio of students to teaching staff, all secondary education",CHN,China (People's Republic of),2012,2012,RATIO,Ratio,1,Tens,,,14,,
D018,"Ratio of students to teaching staff, all secondary education",COL,Colombia,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D018,"Ratio of students to teaching staff, all secondary education",EST,Estonia,2012,2012,RATIO,Ratio,1,Tens,,,12,,
D018,"Ratio of students to teaching staff, all secondary education",IND,India,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D018,"Ratio of students to teaching staff, all secondary education",IDN,Indonesia,2012,2012,RATIO,Ratio,1,Tens,,,22,,
D018,"Ratio of students to teaching staff, all secondary education",ISR,Israel,2012,2012,RATIO,Ratio,1,Tens,,,12,,
D018,"Ratio of students to teaching staff, all secondary education",LVA,Latvia,2012,2012,RATIO,Ratio,1,Tens,,,9,,
D018,"Ratio of students to teaching staff, all secondary education",RUS,Russia,2012,2012,RATIO,Ratio,1,Tens,,,10,f,This value has a note in the original table
D018,"Ratio of students to teaching staff, all secondary education",SAU,Saudi Arabia,2012,2012,RATIO,Ratio,1,Tens,,,10,,
D018,"Ratio of students to teaching staff, all secondary education",SVN,Slovenia,2012,2012,RATIO,Ratio,1,Tens,,,11,,
D018,"Ratio of students to teaching staff, all secondary education",ZAF,South Africa,2012,2012,RATIO,Ratio,1,Tens,,,,m,Missing value
D018,"Ratio of students to teaching staff, all secondary education",OAVG,OECD - Average,2012,2012,RATIO,Ratio,1,Tens,,,13,,
D022,"Teachers' salaries, 15 years of experience, minimum training, primary education (equivalent USD using PPPs)",AUS,Australia,2012,2012,USD,US Dollar,1,Tens,,,51289,,
D022,"Teachers' salaries, 15 years of experience, minimum training, primary education (equivalent USD using PPPs)",AUT,Austria,2012,2012,USD,US Dollar,1,Tens,,,42994,,
D022,"Teachers' salaries, 15 years of experience, minimum training, primary education (equivalent USD using PPPs)",BEL,Belgium,2012,2012,USD,US Dollar,1,Tens,,,,m,Missing value
D022,"Teachers' salaries, 15 years of experience, minimum training, primary education (equivalent USD using PPPs)",CAN,Canada,2012,2012,USD,US Dollar,1,Tens,,,58495,,
D022,"Teachers' salaries, 15 years of experience, minimum training, primary education (equivalent USD using PPPs)",CZE,Czech Republic,2012,2012,USD,US Dollar,1,Tens,,,19363,,
D022,"Teachers' salaries, 15 years of experience, minimum training, primary education (equivalent USD using PPPs)",DNK,Denmark,2012,2012,USD,US Dollar,1,Tens,,,51122,,
D022,"Teachers' salaries, 15 years of experience, minimum training, primary education (equivalent USD using PPPs)",FIN,Finland,2012,2012,USD,US Dollar,1,Tens,,,39445,f,This value has a note in the original table
D022,"Teachers' salaries, 15 years of experience, minimum training, primary education (equivalent USD using PPPs)",FRA,France,2012,2012,USD,US Dollar,1,Tens,,,33994,f,This value has a note in the original table
D022,"Teachers' salaries, 15 years of experience, minimum training, primary education (equivalent USD using PPPs)",DEU,Germany,2012,2012,USD,US Dollar,1,Tens,,,62195,,
D022,"Teachers' salaries, 15 years of experience, minimum training, primary education (equivalent USD using PPPs)",GRC,Greece,2012,2012,USD,US Dollar,1,Tens,,,26617,,
D022,"Teachers' salaries, 15 years of experience, minimum training, primary education (equivalent USD using PPPs)",HUN,Hungary,2012,2012,USD,US Dollar,1,Tens,,,13520,f,This value has a note in the original table
D022,"Teachers' salaries, 15 years of experience, minimum training, primary education (equivalent USD using PPPs)",ISL,Iceland,2012,2012,USD,US Dollar,1,Tens,,,28742,,
D022,"Teachers' salaries, 15 years of experience, minimum training, primary education (equivalent USD using PPPs)",IRL,Ireland,2012,2012,USD,US Dollar,1,Tens,,,55148,,
D022,"Teachers' salaries, 15 years of experience, minimum training, primary education (equivalent USD using PPPs)",ITA,Italy,2012,2012,USD,US Dollar,1,Tens,,,33570,,
